Date,Device,Resource,Avg_Util_(%),Peak_Hourly_Avg_Util_(%),Peak_Util_(%),Avg_Discards_(%),Max_Hourly_Avg_Discards_(%),Avg_Errors_(%),Max_Hourly_Avg_Errors_(%)
08-06-2023,AMRPLEXKY01AS03-01,AMRPLEXKY01AS03-01_E111/1/21_527303936_laa2dba2572xwp (Sys ID 1832329),0.28,6.58,17.44,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS03-01,AMRPLEXKY01AS03-01_port-channel1221_369099972_laa2dba2572xwp (Sys ID 1832329),0.28,6.58,18.54,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS04-01,AMRPLEXKY01AS04-01_E112/1/21_527369472_laa2dba2572xwp (Sys ID 1832329),0.28,6.62,17.38,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS04-01,AMRPLEXKY01AS04-01_port-channel1221_369099972_laa2dba2572xwp (Sys ID 1832329),0.28,6.62,18.73,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_E1/1_436207616_to AMRPLEXKY01AG03-01 e4/13,0.28,0.6,1.63,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AG03-01,AMRPSTLMO01AG03-01_E4/11_437785600_to AMRPSTLMO01AS02-01 e1/1-2,0.28,0.53,1.99,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AG03-01,"AMRPSTLMO01AG03-01_E4/5_437782528_to AMRPSTLMO01AG04-01 e3/5-6, e4/5-6",0.28,0.6,1.32,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AG03,AMRPSTLMO01AG03_E3/15_437313536_to AMRPSTLMO01AG04-01 e1/15-18,0.28,2.37,13.59,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AG03,AMRPSTLMO01AG03_E3/17_437321728_to AMRPSTLMO01AG04-01 e1/15-18,0.28,0.75,4.69,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AG04-01,AMRPSTLMO01AG04-01_E1/15_436214784_to AMRPSTLMO01AG03 e3/15-18,0.28,2.27,13.53,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AG04-01,"AMRPSTLMO01AG04-01_E4/5_437782528_to AMRPSTLMO01AG03-01 e3/5-6, e4/5-6",0.28,0.6,1.32,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS01-01,AMRPSTLMO01AS01-01_E109/1/10_527172160_saa3dba2451xwp (Sys ID 2327558),0.28,1.08,4.19,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS01-01,AMRPSTLMO01AS01-01_port-channel833_369099584_saa3app2030xwp,0.28,0.53,0.71,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS04-01,AMRPSTLMO01AS04-01_E108/1/16_527107008_saa3dba2292xwp,0.28,4.36,22.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS04-01,AMRPSTLMO01AS04-01_port-channel816_369099567_saa3dba2292xwp,0.28,4.36,22.83,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS07-01,AMRPSTLMO01AS07-01_E103/1/20_526779584_sac3dba2466xwp (Sys ID 2433489),0.28,2.42,19.18,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS14-01,AMRPSTLMO01AS14-01_E114/1/7_527499648_SGS3VIO2002PPP (Sys ID IBM0763),0.28,5.25,16.4,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS14-01,AMRPSTLMO01AS14-01_port-channel1407_369100158_SGS3VIO2002PPP (Sys ID IBM0763),0.28,5.25,20.27,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01LB08,AMRPSTLMO01LB08_/Production/Vlan2960_1648,0.28,0.35,0.41,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS11-01,AMRPLEXKY01AS11-01_E105/1/6_526909760_las2app2551xrp (Sys ID 2249109),0.27,0.4,1.5,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS12-01,AMRPLEXKY01AS12-01_E108/1/25_527107584_LGS2INF2013XRP,0.27,5.9,34.63,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS13-01,AMRPLEXKY01AS13-01_E111/1/29_527304448_LGS2VIO2002PPP,0.27,3.58,37.53,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS13-01,AMRPLEXKY01AS13-01_port-channel1229_369099980_LGS2VIO2002PPP,0.27,3.58,25.81,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AG04-01,AMRPSTLMO01AG04-01_ii22/1/25_1252524056,0.27,0.67,1.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AG04-01,AMRPSTLMO01AG04-01_ii4/1/1_1243086848,0.27,0.67,1.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AG06,AMRPSTLMO01AG06_E1/11_436248576_Po4003 F5 AMRPSTLMO01LB08 1.1,0.27,0.36,0.97,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS01-01,AMRPSTLMO01AS01-01_E101/1/43_526649984_saa3app2514xrp (Sys ID 2928708),0.27,2.27,8.63,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS01-01,AMRPSTLMO01AS01-01_E103/1/47_526781312_saa3dba2443xwp(Sys ID 2293735),0.27,4.76,15.21,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS07-01,AMRPSTLMO01AS07-01_E103/1/34_526780480_sac3web2205xwp (SysID 8717),0.27,2.75,5.8,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS08-01,AMRPSTLMO01AS08-01_E104/1/19_526845056_sac3dba2466xwp (Sys ID 2433489),0.27,2.78,15.57,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS08-01,AMRPSTLMO01AS08-01_E104/1/8_526844352_sac3dba2467xwp (Sys ID 2433490),0.27,2.83,22.52,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS11,AMRPSTLMO01AS11_E104/1/3_526844032_AD Server 1,0.27,0.37,1.27,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS11,AMRPSTLMO01AS11_E105/1/5_526909696_sgs3inf1001xwp,0.27,5.87,21.15,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS11,AMRPSTLMO01AS11_E2/9_436764672_amrpstlmo01as11fx121,0.27,1.12,1.81,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS11,AMRPSTLMO01AS11_port-channel120_369098871_to amrpstlmo01as11fx120,0.27,0.38,0.69,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS12,AMRPSTLMO01AS12_E104/1/3_526844032_AD Server 1,0.27,0.37,1.27,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS12,AMRPSTLMO01AS12_E105/1/5_526909696_sgs3inf1001xwp,0.27,5.87,21.15,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01LB08,AMRPSTLMO01LB08_1/1.1_481,0.27,0.35,0.98,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AG05-01,AMRPLEXKY01AG05-01_E1/48_436231680_Matrix 1 Port 17,0.27,0.63,2.67,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS01-01,AMRPLEXKY01AS01-01_port-channel1025_369099776_laa2app2531xrp,0.26,0.29,0.5,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS11-01,AMRPLEXKY01AS11-01_E105/1/16_526910400_LGS2INF2014XRP,0.26,5.73,43.69,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS12-01,AMRPLEXKY01AS12-01_port-channel601_369099352_las2app2546xrp (Sys ID 2249104),0.26,1.23,3.79,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AG03-01,AMRPSTLMO01AG03-01_E2/15_436739072_to AMRPSTLMO01AG04 e4/15-18,0.26,0.97,3.34,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AG04-01,AMRPSTLMO01AG04-01_E1/13_436213760_to AMRPSTLMO01AG04 e3/11-14,0.26,0.91,2.71,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AG04-01,AMRPSTLMO01AG04-01_ii22/1/3_1252524034,0.26,0.6,1.46,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AG04,AMRPSTLMO01AG04_E3/13_437305344_to AMRPSTLMO01AG04-01 e1/11-14,0.26,0.91,2.72,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AG04,AMRPSTLMO01AG04_E4/15_437837824_to AMRPSTLMO01AG03-01 e2/15-18,0.26,0.97,3.38,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS01-01,AMRPSTLMO01AS01-01_port-channel447_369099198_saa3dba2443xwp(Sys ID 2293735),0.26,4.28,18.59,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS01-01,AMRPSTLMO01AS01-01_port-channel831_369099582_saa3app2029xwp,0.26,0.57,0.67,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS02-01,AMRPSTLMO01AS02-01_E108/1/2_527106112_saa3dba2449xwp (Sys ID 2327553),0.26,2.35,10.46,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS02-01,AMRPSTLMO01AS02-01_port-channel817_369099568_saa3dba2444xwp(Sys ID 2293736),0.26,2.66,11.1,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS11,AMRPSTLMO01AS11_E103/1/3_526778496_AD Server 1,0.26,0.37,1.33,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS11,AMRPSTLMO01AS11_E106/1/10_526975552_sas3app2501xrp (2682364),0.26,5.18,23.88,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS12,AMRPSTLMO01AS12_E103/1/3_526778496_AD Server 1,0.26,0.37,1.33,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS12,AMRPSTLMO01AS12_E106/1/10_526975552_sas3app2501xrp (2682364),0.26,5.18,23.88,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AG03-01,AMRPLEXKY01AG03-01_E4/11_437785600_to AMRPLXTKY01AS02-01 e1/1-2,0.25,0.4,1.22,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AG03-01,AMRPLEXKY01AG03-01_ii24/1/5_1253572612,0.25,0.41,1.54,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AG04-01,AMRPLEXKY01AG04-01_E3/15_437263360_to AMRPLXTKY01AS12-01 e1/1-2,0.25,0.5,1.52,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS01-01,AMRPLEXKY01AS01-01_E109/1/11_527172224_laa2app2530xrp,0.25,0.27,0.51,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS01-01,AMRPLEXKY01AS01-01_port-channel1231_369099982_laa5dba2509xwp (Sys ID 11681),0.25,1.24,1.3,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E108/1/5_527106304_laa2dba2608xwp (Sys ID 2293732),0.25,2.48,11.82,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS03-01,AMRPLEXKY01AS03-01_E1/4_436209152_to AMRPLEXKY01AS04-01 e1/3-4,0.25,5.96,35.78,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS05,AMRPLEXKY01AS05_port-channel104_369098855_to amrplexky01as05fx104,0.25,0.25,0.51,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_E1/7_436210688_AS07-01fx104,0.25,0.43,0.45,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS12-01,AMRPLEXKY01AS12-01_E102/1/3_526712960_LGS2ESX3014XVP (Sys ID IBM0844),0.25,2.03,6.16,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS13-01,AMRPLEXKY01AS13-01_E1/8_436211200_AS13-01fx101,0.25,0.48,0.89,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS13-01,AMRPLEXKY01AS13-01_port-channel105_369098856_AS13-01fx105,0.25,3.72,26.06,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01LB09,AMRPLEXKY01LB09_/COL_RS_DevQa_Trusted/Vlan1360_1952,0.25,0.66,0.91,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01LB09,AMRPLEXKY01LB09_/COL_RS_DevQa_Trusted/Vlan1390_1968,0.25,0.66,0.91,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS01-01,AMRPSTLMO01AS01-01_E103/1/23_526779776_saa3dba2215xwp,0.25,2.73,12.33,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS02-01,AMRPSTLMO01AS02-01_E104/1/47_526846848_saa3dba2443xwp(Sys ID 2293735),0.25,4.32,22.23,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS04-01,AMRPSTLMO01AS04-01_E110/1/10_527237696_SGS3VIO2302PPP (Sys ID IBM0769),0.25,0.81,0.97,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS04-01,AMRPSTLMO01AS04-01_port-channel1010_369099761_SGS3VIO2302PPP (Sys ID IBM0769),0.25,0.81,1.27,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS08-01,AMRPSTLMO01AS08-01_port-channel445_369099196_sac3web2206xwp (SysID 8718),0.25,1.24,2.13,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS11,AMRPSTLMO01AS11_E105/1/6_526909760_sgs3inf1001xwp,0.25,5.3,16.84,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS12,AMRPSTLMO01AS12_E105/1/6_526909760_sgs3inf1001xwp,0.25,5.3,16.84,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS13-01,AMRPSTLMO01AS13-01_E1/22_436218368_AS13-01fx109,0.25,4.37,52.49,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS14-01,AMRPSTLMO01AS14-01_E1/2_436208128_to AMRPSTLMO01AG04-01 e3/16,0.25,0.72,4.33,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AG04-01,AMRPSTLMO01AG04-01_E3/16_437263872_to AMRPSTLMO01AS14-01 e1/1-2,0.25,0.71,3.95,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AG03-01,AMRPLEXKY01AG03-01_ii26/1/1_1254621184,0.24,0.75,2.83,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AG03-01,AMRPLEXKY01AG03-01_port-channel31_369098782_to AMRPLEXKY01AS01-01 e1/1-2 vpc31,0.24,0.35,0.87,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_E106/1/23_526976384_LGC2ESX3201XVP (Sys ID IBM0853),0.24,0.29,0.82,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS12-01,AMRPLEXKY01AS12-01_port-channel205_369098956_AFILEXD10NAP001_Node1,0.24,0.28,0.99,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E110/1/32_527239104_las2app2548xrp (Sys ID 2249106),0.24,0.39,0.59,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AG03-01,AMRPSTLMO01AG03-01_E1/16_436215296_to AMRPSTLMO01AG04 e3/15-18,0.24,0.7,2.5,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AG03-01,AMRPSTLMO01AG03-01_E1/18_436216320_to AMRPSTLMO01AG04 e3/15-18,0.24,0.7,4.27,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AG04-01,AMRPSTLMO01AG04-01_E4/16_437788160_to AMRPSTLMO01AS13-01 e1/1-2,0.24,0.6,4.34,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AG04,AMRPSTLMO01AG04_E3/16_437317632_to AMRPSTLMO01AG03-01 e1/15-18,0.24,0.7,2.45,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AG04,AMRPSTLMO01AG04_E3/18_437325824_to AMRPSTLMO01AG03-01 e1/15-18,0.24,0.7,4.0,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS01-01,AMRPSTLMO01AS01-01_E101/1/44_526650048_saa3app2514xrp (Sys ID 2928708),0.24,2.04,7.07,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS01-01,AMRPSTLMO01AS01-01_port-channel243_369098994_saa3app2514xrp (Sys ID 2928708),0.24,2.11,3.92,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS02-01,AMRPSTLMO01AS02-01_port-channel447_369099198_saa3dba2443xwp(Sys ID 2293735),0.24,4.26,14.04,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS03-01,AMRPSTLMO01AS03-01_E103/1/20_526779584_saa3dba2443xwp(Sys ID 2293735),0.24,5.55,24.86,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS03-01,AMRPSTLMO01AS03-01_port-channel420_369099171_saa3dba2443xwp(Sys ID 2293735),0.24,5.55,25.76,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS07-01,AMRPSTLMO01AS07-01_port-channel433_369099184_sac3web2205xwp (SysID 8717),0.24,1.7,2.84,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS11,AMRPSTLMO01AS11_port-channel1040_369099791_SGS3VIO2302PPP (Sys ID IBM0769),0.24,4.13,26.2,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS11,AMRPSTLMO01AS11_port-channel634_369099385_sas3app2503xrp (2682366),0.24,3.02,14.09,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS12,AMRPSTLMO01AS12_E3/2_437260288_amrpstlmo01as11/121,0.24,0.99,2.39,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS12,AMRPSTLMO01AS12_E3/3_437264384_amrpstlmo01as11/121,0.24,0.69,2.79,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS12,AMRPSTLMO01AS12_port-channel1040_369099791_SGS3VIO2302PPP (Sys ID IBM0769),0.24,4.13,26.2,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS12,AMRPSTLMO01AS12_port-channel634_369099385_sas3app2503xrp (2682366),0.24,3.02,14.09,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS13-01,AMRPSTLMO01AS13-01_E1/2_436208128_to AMRPSTLMO01AG04-01 e4/16,0.24,0.61,3.98,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS14-01,AMRPSTLMO01AS14-01_E1/3_436208640_to AMRPSTLMO01AS13-01 e1/3-4,0.24,0.61,3.83,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AG04-01,AMRPSTLMO01AG04-01_port-channel13_369098764_to AMRPSTLMO01AS13/14 e1/5-8,0.24,0.72,4.1,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AG03-01,AMRPLEXKY01AG03-01_E3/11_437261312_to AMRPLXTKY01AS01-01 e1/1-2,0.23,0.35,0.9,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AG03-01,AMRPLEXKY01AG03-01_ii22/1/1_1252524032,0.23,0.75,2.98,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E114/1/26_527500864_LGA2ESX3104XVP (Sys ID IBM0848),0.23,0.26,0.31,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_port-channel1025_369099776_laa2app2531xrp,0.23,0.25,0.38,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_E107/1/28_527042240_lac2dba2654xwp (Sys ID 2433505),0.23,2.94,10.73,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS12-01,AMRPLEXKY01AS12-01_E102/1/5_526713088_AFILEXD10NAP001_Node1,0.23,0.28,0.84,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E102/1/22_526714176_las2app2550xrp (Sys ID 2249108),0.23,0.4,0.63,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS19-01,AMRPLEXKY01AS19-01_E101/1/9_526647808_AFILEXD10NAP001_Node2,0.23,1.14,7.46,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS19-01,AMRPLEXKY01AS19-01_port-channel209_369098960_AFILEXD10NAP001_Node1,0.23,1.14,5.78,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AG04-01,AMRPSTLMO01AG04-01_E3/11_437261312_to AMRPSTLMO01AS02-02 e1/1-2,0.23,0.41,0.94,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS01-01,AMRPSTLMO01AS01-01_E109/1/35_527173760_saa3dba2452xwp (Sys ID 2327559),0.23,0.72,3.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS02-01,AMRPSTLMO01AS02-01_E110/1/35_527239296_saa3dba2452xwp (Sys ID 2327559),0.23,1.15,3.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS11,AMRPSTLMO01AS11_E103/1/5_526778624_SGS3VIO2002PPP (Sys ID IBM0763),0.23,0.48,2.8,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS12,AMRPSTLMO01AS12_E103/1/5_526778624_SGS3VIO2002PPP (Sys ID IBM0763),0.23,0.48,2.81,0.0,0.0,0.0,0.0
